2023-03-08 00:00:00,4024.75,4026.25,4024.0,4025.25,3005
2023-03-08 00:30:00,4025.25,4025.5,4022.5,4022.5,3420
2023-03-08 01:00:00,4022.75,4025.25,4021.75,4022.75,4102
2023-03-08 01:30:00,4022.75,4026.25,4022.5,4025.75,3919
2023-03-08 02:00:00,4025.75,4026.0,4022.75,4024.5,4268
2023-03-08 02:30:00,4024.5,4025.75,4022.5,4023.25,4041
2023-03-08 03:00:00,4023.25,4029.25,4023.0,4028.0,15924
2023-03-08 03:30:00,4027.75,4031.0,4027.0,4027.5,10457
2023-03-08 04:00:00,4027.5,4029.75,4022.25,4025.0,10667
2023-03-08 04:30:00,4025.25,4029.25,4025.0,4028.5,6672
2023-03-08 05:00:00,4028.75,4029.25,4026.0,4027.5,4790
2023-03-08 05:30:00,4027.5,4032.0,4027.25,4031.25,9117
2023-03-08 06:00:00,4031.25,4035.5,4030.75,4033.0,14605
2023-03-08 06:30:00,4033.25,4033.25,4028.25,4028.75,10322
2023-03-08 07:00:00,4028.75,4030.25,4022.0,4024.25,16919
2023-03-08 07:30:00,4024.5,4024.75,4017.0,4023.5,16261
2023-03-08 08:00:00,4023.25,4031.0,4017.75,4025.5,41112
2023-03-08 08:30:00,4025.5,4030.5,4023.75,4025.75,27208
2023-03-08 09:00:00,4025.5,4029.0,4023.0,4024.75,23243
2023-03-08 09:30:00,4025.0,4032.0,4020.25,4028.5,149817
2023-03-08 10:00:00,4028.25,4033.75,4009.0,4027.25,282495
2023-03-08 10:30:00,4027.25,4038.0,4021.75,4024.5,147577
2023-03-08 11:00:00,4024.25,4032.75,4023.5,4027.0,79462
2023-03-08 11:30:00,4027.0,4038.0,4018.0,4034.0,94889
2023-03-08 12:00:00,4034.25,4036.0,4019.5,4020.75,74390
2023-03-08 12:30:00,4020.75,4024.5,4013.0,4020.25,72546
2023-03-08 13:00:00,4020.25,4022.5,4008.0,4009.0,104218
2023-03-08 13:30:00,4009.0,4013.5,4006.25,4010.5,74699
2023-03-08 14:00:00,4010.75,4019.25,4009.75,4018.75,71606
2023-03-08 14:30:00,4018.75,4020.75,4013.0,4014.0,53723
2023-03-08 15:00:00,4014.0,4016.5,4010.0,4012.75,52650
2023-03-08 15:30:00,4012.75,4032.5,4012.5,4030.25,158733
2023-03-08 16:00:00,4030.25,4032.0,4028.75,4032.0,37575
2023-03-08 16:30:00,4031.75,4033.0,4031.25,4033.0,10172
2023-03-08 18:00:00,4031.75,4032.5,4029.5,4030.25,3478
2023-03-08 18:30:00,4030.5,4032.25,4028.75,4029.25,2997
2023-03-08 19:00:00,4029.5,4030.0,4027.5,4028.25,5205
2023-03-08 19:30:00,4028.5,4028.75,4019.75,4027.0,14024
2023-03-08 20:00:00,4027.25,4029.25,4023.0,4024.25,5463
2023-03-08 20:30:00,4024.5,4025.25,4020.0,4020.5,5812
2023-03-08 21:00:00,4020.25,4023.25,4019.75,4023.0,4209
2023-03-08 21:30:00,4023.0,4024.0,4020.75,4023.75,3731
2023-03-08 22:00:00,4023.5,4024.25,4021.5,4023.5,3366
2023-03-08 22:30:00,4023.25,4024.25,4022.5,4023.5,2300
2023-03-08 23:00:00,4023.75,4024.0,4022.5,4023.75,1432
